Result of replaying M2.tpn on Process 13 (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost","Queued States","Num. States","Calculation Time (ms)","Move-Log Fitness","Trace Fitness","Trace Length","Move-Model Fitness",Match
311,"instance_297",1,Yes,"7,00","2.214,00","1.695,00","31,00","0,81","0,77","16,00","0,76",[L/M]A|[L/M]C|[M-REAL]E|[L]D+complete|[L/M]G|[L/M]L|[L/M]K|[L/M]Q|[L/M]I|[L/M]J|[L/M]O|[L]F+complete|[L/M]R|[L/M]H|[L/M]M|[M-REAL]t17t5\n\n$invisible$|[M-REAL]F|[M-REAL]D|[L/M]B|[L]E+complete
312,"instance_75",1,Yes,"7,00","2.474,00","2.091,00","16,00","0,81","0,77","16,00","0,76",[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]L|[L]R+complete|[L/M]K|[L]M+complete|[L/M]J|[L/M]O|[L/M]I|[L/M]Q|[L/M]H|[M-REAL]M|[M-REAL]R|[M-REAL]t17t5\n\n$invisible$|[L]D+complete|[L/M]F|[M-REAL]D|[L/M]B
313,"instance_63",1,Yes,"11,00","1.726,00","1.375,00","15,00","0,64","0,62","14,00","0,60",[L]V+complete|[L]W+complete|[L]T+complete|[L/M]A|[M-REAL]C|[M-REAL]T|[M-REAL]V|[L/M]Y|[L/M]AD|[L]AC+complete|[L/M]Z|[L/M]AE|[M-REAL]AB|[L]C+complete|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[M-REAL]W|[L/M]U|[L/M]D|[L/M]B
314,"instance_66",1,Yes,"11,00","1.954,00","1.742,00","16,00","0,64","0,62","14,00","0,60",[L/M]A|[M-REAL]C|[L/M]T|[L]AB+complete|[L]Y+complete|[L/M]Z|[L/M]V|[L/M]AD|[M-REAL]AB|[L]D+complete|[L/M]AA|[M-REAL]X|[L]U+complete|[L/M]W|[L]C+complete|[L/M]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[M-REAL]D|[L/M]B
315,"instance_293",1,Yes,"7,00","2.091,00","1.527,00","22,00","0,81","0,77","16,00","0,76",[L/M]A|[L]R+complete|[L/M]C|[L/M]E|[L/M]G|[L]H+complete|[L/M]I|[L]F+complete|[L/M]L|[L/M]Q|[L/M]J|[L/M]K|[L/M]P|[L/M]M|[M-REAL]R|[M-REAL]H|[M-REAL]t17t5\n\n$invisible$|[M-REAL]F|[L/M]D|[L/M]B
316,"instance_60",1,Yes,"11,00","2.060,00","1.787,00","16,00","0,64","0,62","14,00","0,60",[L/M]A|[M-REAL]C|[L]AA+complete|[L]AC+complete|[L/M]T|[L/M]V|[L/M]Z|[L/M]AD|[L]C+complete|[L/M]X|[L]B+complete|[L/M]W|[M-REAL]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]AB|[M-REAL]AA|[L/M]U|[L/M]D|[M-REAL]B|[L]AE+complete
317,"instance_154",1,Yes,"11,00","1.922,00","1.662,00","18,00","0,64","0,62","14,00","0,60",[L/M]A|[M-REAL]C|[M-REAL]T|[L]U+complete|[L]Y+complete|[L/M]Z|[L/M]AD|[L/M]V|[L]AA+complete|[L]T+complete|[L/M]AE|[L/M]AB|[M-REAL]X|[L]C+complete|[L/M]W|[M-REAL]t30t20\n\n$invisible$|[M-REAL]AA|[M-REAL]U|[L/M]D|[L/M]B
318,"instance_198",1,Yes,"7,00","1.621,00","1.111,00","15,00","0,81","0,77","16,00","0,76",[M-REAL]A|[L]H+complete|[L/M]C|[L]B+complete|[L/M]E|[L/M]L|[L/M]G|[L/M]Q|[L/M]O|[L/M]J|[L/M]M|[L/M]K|[L/M]I|[L/M]R|[M-REAL]t17t5\n\n$invisible$|[M-REAL]H|[L]A+complete|[L/M]F|[L/M]D|[M-REAL]B
319,"instance_280",1,Yes,"7,00","2.018,00","1.482,00","16,00","0,81","0,77","16,00","0,76",[L/M]A|[L]K+complete|[L]P+complete|[L/M]C|[L/M]E|[L/M]Q|[L/M]G|[L/M]R|[L/M]L|[L/M]I|[L/M]J|[M-REAL]N|[L]D+complete|[L/M]M|[M-REAL]K|[L/M]H|[M-REAL]t17t5\n\n$invisible$|[L/M]F|[M-REAL]D|[L/M]B
320,"instance_406",1,Yes,"11,00","2.278,00","2.064,00","22,00","0,64","0,62","14,00","0,60",[L/M]A|[L/M]C|[M-REAL]T|[L]B+complete|[L]D+complete|[L]U+complete|[L/M]AD|[L/M]V|[L/M]AE|[L/M]X|[M-REAL]Z|[L/M]AC|[L/M]W|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[M-REAL]D|[M-REAL]B|[L]Z+complete|[L]T+complete
321,"instance_265",1,Yes,"7,00","1.823,00","1.208,00","0,00","0,81","0,77","16,00","0,76",[L/M]A|[M-REAL]C|[L/M]E|[L]H+complete|[L/M]G|[L/M]Q|[L]F+complete|[L/M]L|[L]C+complete|[L/M]K|[L/M]I|[L/M]N|[L/M]R|[L/M]M|[L/M]J|[M-REAL]H|[M-REAL]t17t5\n\n$invisible$|[M-REAL]F|[L/M]D|[L/M]B
322,"instance_244",1,Yes,"7,00","2.220,00","1.709,00","16,00","0,81","0,77","16,00","0,76",[L/M]A|[L/M]C|[M-REAL]E|[L]B+complete|[L/M]Q|[L/M]G|[L/M]J|[L/M]L|[L/M]K|[L/M]O|[L/M]M|[L/M]I|[L/M]R|[L/M]H|[M-REAL]t17t5\n\n$invisible$|[L]D+complete|[L/M]F|[M-REAL]D|[M-REAL]B|[L]E+complete
323,"instance_302",1,Yes,"7,00","2.534,00","2.090,00","16,00","0,81","0,77","16,00","0,76",[L/M]A|[L/M]C|[L/M]E|[L/M]L|[L/M]Q|[L]B+complete|[L/M]R|[L/M]G|[L/M]O|[L]H+complete|[L/M]M|[L/M]J|[L/M]K|[M-REAL]t17t5\n\n$invisible$|[M-REAL]I|[M-REAL]H|[L/M]F|[L/M]D|[M-REAL]B|[L]I+complete
324,"instance_51",1,Yes,"11,00","1.544,00","1.290,00","0,00","0,64","0,62","14,00","0,60",[M-REAL]A|[M-REAL]C|[L]AA+complete|[L]W+complete|[L/M]T|[L/M]V|[L/M]Z|[L/M]Y|[L]AE+complete|[L/M]AD|[L]C+complete|[L/M]AC|[M-REAL]AE|[M-REAL]AA|[M-REAL]t30t20\n\n$invisible$|[M-REAL]W|[L]A+complete|[L/M]U|[L/M]D|[L/M]B
325,"instance_97",1,Yes,"11,00","1.869,00","1.549,00","15,00","0,64","0,62","14,00","0,60",[M-REAL]A|[L]B+complete|[L/M]C|[L]AD+complete|[L/M]T|[M-REAL]V|[L]AB+complete|[L]A+complete|[L/M]Y|[L/M]Z|[M-REAL]AD|[L/M]AE|[M-REAL]AB|[L/M]AA|[L/M]W|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[L/M]D|[M-REAL]B|[L]V+complete
326,"instance_17",1,Yes,"7,00","1.949,00","1.478,00","16,00","0,81","0,77","16,00","0,76",[M-REAL]A|[L]H+complete|[L/M]C|[L/M]E|[L/M]Q|[L/M]R|[L/M]L|[L/M]G|[L/M]I|[L/M]K|[L/M]J|[L/M]P|[L]F+complete|[L]A+complete|[L/M]M|[M-REAL]H|[M-REAL]t17t5\n\n$invisible$|[M-REAL]F|[L/M]D|[L/M]B
327,"instance_476",1,Yes,"4,00","954,00","492,00","15,00","0,84","0,88","19,00","0,94",[L/M]A|[L/M]C|[L/M]E|[L]R+complete|[L/M]L|[L/M]G|[L/M]Q|[L/M]O|[L/M]J|[L/M]K|[L/M]M|[L]Q+complete|[L/M]I|[L]S+complete|[L/M]H|[L/M]R|[M-REAL]t17t5\n\n$invisible$|[L/M]F|[L/M]D|[L/M]B
328,"instance_413",1,Yes,"7,00","2.411,00","1.908,00","16,00","0,81","0,77","16,00","0,76",[L/M]A|[L/M]C|[L/M]E|[L/M]L|[L]K+complete|[L/M]Q|[L/M]G|[L]M+complete|[L]F+complete|[L/M]J|[L/M]I|[L/M]P|[M-REAL]K|[L/M]H|[L/M]R|[M-REAL]M|[M-REAL]t17t5\n\n$invisible$|[M-REAL]F|[L/M]D|[L/M]B
329,"instance_444",1,Yes,"11,00","1.868,00","1.610,00","15,00","0,64","0,62","14,00","0,60",[L]V+complete|[L]C+complete|[L/M]A|[M-REAL]C|[M-REAL]T|[L/M]AD|[L/M]Z|[M-REAL]V|[L/M]Y|[L/M]AB|[L]T+complete|[L/M]W|[L/M]AE|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[L]B+complete|[L]D+complete|[L/M]U|[M-REAL]D|[M-REAL]B
330,"instance_103",1,Yes,"8,00","1.802,00","1.503,00","7,00","0,71","0,75","17,00","0,80",[L/M]A|[L/M]C|[L/M]T|[L/M]V|[L/M]Z|[L/M]X|[L/M]AD|[L/M]W|[M-REAL]AB|[L/M]AA|[L]D+complete|[L/M]AE|[M-REAL]t30t20\n\n$invisible$|[L]AD+complete|[L/M]U|[M-REAL]D|[L]AE+complete|[L]AF+complete|[L]AB+complete|[L/M]B
331,"instance_202",1,Yes,"7,00","2.250,00","1.782,00","15,00","0,81","0,77","16,00","0,76",[M-REAL]A|[L/M]C|[L/M]E|[L/M]L|[L/M]G|[L/M]Q|[L]D+complete|[L/M]R|[L/M]J|[L/M]O|[L]B+complete|[L/M]I|[L/M]K|[L/M]M|[L/M]H|[M-REAL]t17t5\n\n$invisible$|[L/M]F|[M-REAL]D|[M-REAL]B|[L]A+complete
332,"instance_208",1,Yes,"1,00","369,00","118,00","0,00","1,00","0,97","19,00","0,95",[L/M]A|[L/M]C|[L/M]E|[L/M]Q|[L/M]G|[L/M]L|[L/M]R|[L/M]K|[L/M]J|[L/M]P|[L/M]I|[L/M]M|[L/M]H|[L/M]S|[L/M]Q|[L/M]R|[M-REAL]t17t5\n\n$invisible$|[L/M]F|[L/M]D|[L/M]B
333,"instance_207",1,Yes,"11,00","2.291,00","2.080,00","0,00","0,64","0,62","14,00","0,60",[L/M]A|[L/M]C|[L]AD+complete|[L/M]T|[L]Y+complete|[L]AA+complete|[L/M]V|[L]D+complete|[L/M]Z|[L/M]AB|[M-REAL]AD|[L]U+complete|[L/M]AE|[M-REAL]X|[L/M]W|[M-REAL]t30t20\n\n$invisible$|[M-REAL]AA|[M-REAL]U|[M-REAL]D|[L/M]B
334,"instance_349",1,Yes,"11,00","2.294,00","2.091,00","16,00","0,64","0,62","14,00","0,60",[L/M]A|[L/M]C|[L]W+complete|[L/M]T|[M-REAL]Z|[L/M]AB|[L]B+complete|[L/M]V|[L/M]AA|[L]D+complete|[L]Z+complete|[L/M]Y|[M-REAL]AD|[L/M]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]W|[L/M]U|[M-REAL]D|[M-REAL]B|[L]AD+complete
335,"instance_346",1,Yes,"8,00","1.334,00","932,00","16,00","0,71","0,75","17,00","0,80",[L]T+complete|[L/M]A|[L]Y+complete|[L/M]C|[M-REAL]T|[L/M]V|[L/M]AD|[L/M]Z|[M-REAL]X|[L]AD+complete|[L/M]W|[L/M]AE|[L]AF+complete|[L/M]AB|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[L]AE+complete|[L/M]D|[L/M]B
336,"instance_121",1,Yes,"7,00","1.589,00","1.034,00","15,00","0,81","0,77","16,00","0,76",[L/M]A|[M-REAL]C|[L]I+complete|[L/M]E|[L]H+complete|[L/M]L|[L/M]Q|[L/M]G|[L/M]K|[L/M]N|[L]C+complete|[L/M]M|[L/M]R|[L/M]J|[M-REAL]t17t5\n\n$invisible$|[M-REAL]I|[M-REAL]H|[L/M]F|[L/M]D|[L/M]B
337,"instance_400",1,Yes,"11,00","1.913,00","1.687,00","0,00","0,64","0,62","14,00","0,60",[L/M]A|[M-REAL]C|[L]D+complete|[L/M]T|[L]W+complete|[L]AE+complete|[L]Y+complete|[L/M]Z|[L/M]AD|[L/M]V|[L/M]AC|[L/M]AA|[M-REAL]X|[M-REAL]W|[M-REAL]AE|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[M-REAL]D|[L/M]B|[L]C+complete
338,"instance_485",1,Yes,"11,00","1.897,00","1.661,00","16,00","0,64","0,62","14,00","0,60",[L/M]A|[M-REAL]C|[M-REAL]T|[L]D+complete|[L/M]V|[L/M]Z|[L/M]X|[M-REAL]AD|[L]T+complete|[L/M]AE|[L]B+complete|[L/M]AC|[L/M]AA|[L/M]W|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[M-REAL]D|[M-REAL]B|[L]C+complete|[L]AD+complete
339,"instance_242",1,Yes,"11,00","1.968,00","1.719,00","23,00","0,64","0,62","14,00","0,60",[L/M]A|[M-REAL]C|[L]AA+complete|[L]Z+complete|[L/M]T|[L/M]V|[L/M]AD|[L]D+complete|[L/M]Y|[L/M]AE|[L]C+complete|[L/M]W|[M-REAL]Z|[L]U+complete|[L/M]AB|[M-REAL]t30t20\n\n$invisible$|[M-REAL]AA|[M-REAL]U|[M-REAL]D|[L/M]B
340,"instance_126",1,Yes,"11,00","1.910,00","1.679,00","16,00","0,64","0,62","14,00","0,60",[M-REAL]A|[L]V+complete|[L/M]C|[L]D+complete|[L/M]T|[L/M]Z|[M-REAL]V|[L/M]Y|[L/M]AD|[L/M]AE|[L/M]W|[M-REAL]AB|[L]B+complete|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[L]A+complete|[L/M]U|[M-REAL]D|[M-REAL]B|[L]AC+complete
341,"instance_243",1,Yes,"11,00","2.294,00","2.076,00","15,00","0,64","0,62","14,00","0,60",[L/M]A|[L/M]C|[M-REAL]T|[L]Y+complete|[L/M]AD|[L/M]V|[M-REAL]X|[L]B+complete|[L/M]W|[M-REAL]Z|[L]T+complete|[L/M]AB|[L/M]AA|[L]D+complete|[L/M]AE|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[M-REAL]D|[M-REAL]B|[L]Z+complete
342,"instance_267",1,Yes,"11,00","1.914,00","1.674,00","15,00","0,64","0,62","14,00","0,60",[L]D+complete|[L/M]A|[M-REAL]C|[L/M]T|[L/M]AD|[L]W+complete|[L]AC+complete|[L/M]AE|[L/M]Z|[M-REAL]AB|[L]X+complete|[L/M]AA|[L/M]V|[M-REAL]X|[M-REAL]W|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[M-REAL]D|[L]C+complete|[L/M]B
343,"instance_384",1,Yes,"7,00","2.310,00","1.768,00","15,00","0,81","0,77","16,00","0,76",[L/M]A|[L/M]C|[L]L+complete|[L/M]E|[L/M]Q|[L/M]G|[L]F+complete|[L/M]I|[L/M]R|[M-REAL]L|[L/M]N|[L/M]J|[L/M]M|[L]D+complete|[L/M]K|[L/M]H|[M-REAL]t17t5\n\n$invisible$|[M-REAL]F|[M-REAL]D|[L/M]B
344,"instance_278",1,Yes,"7,00","2.506,00","2.039,00","16,00","0,81","0,77","16,00","0,76",[L/M]A|[L/M]C|[L/M]E|[L]M+complete|[L/M]L|[L/M]Q|[L/M]G|[L]H+complete|[L/M]K|[L/M]I|[L/M]P|[L/M]J|[L/M]R|[M-REAL]t17t5\n\n$invisible$|[M-REAL]M|[M-REAL]H|[L]D+complete|[L/M]F|[M-REAL]D|[L/M]B
345,"instance_236",1,Yes,"7,00","1.267,00","762,00","0,00","0,81","0,77","16,00","0,76",[M-REAL]A|[L/M]C|[L]M+complete|[L]L+complete|[L/M]E|[L]A+complete|[L/M]Q|[L/M]G|[L/M]R|[L/M]J|[L/M]K|[L/M]I|[L/M]H|[M-REAL]L|[L/M]N|[M-REAL]t17t5\n\n$invisible$|[M-REAL]M|[L/M]F|[L/M]D|[L/M]B
346,"instance_84",1,Yes,"7,00","2.156,00","1.637,00","16,00","0,81","0,77","16,00","0,76",[L/M]A|[L]B+complete|[L/M]C|[L]M+complete|[L/M]E|[L/M]G|[L/M]L|[L/M]Q|[L/M]K|[L/M]J|[L]F+complete|[L/M]N|[L/M]I|[L/M]R|[L/M]H|[M-REAL]t17t5\n\n$invisible$|[M-REAL]M|[M-REAL]F|[L/M]D|[M-REAL]B
347,"instance_99",1,Yes,"11,00","2.301,00","2.104,00","22,00","0,64","0,62","14,00","0,60",[L/M]A|[L/M]C|[L/M]T|[L]AA+complete|[L/M]AD|[L/M]Z|[L]D+complete|[L/M]V|[L]U+complete|[L]B+complete|[L]W+complete|[L/M]AE|[L/M]AC|[L/M]X|[M-REAL]W|[M-REAL]AA|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[M-REAL]D|[M-REAL]B
348,"instance_153",1,Yes,"7,00","2.613,00","2.237,00","16,00","0,81","0,77","16,00","0,76",[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]Q|[L/M]K|[L/M]L|[L/M]R|[L]H+complete|[L/M]J|[L]F+complete|[L]M+complete|[L/M]I|[L/M]N|[M-REAL]H|[M-REAL]t17t5\n\n$invisible$|[M-REAL]M|[M-REAL]F|[L/M]D|[L/M]B
349,"instance_111",1,Yes,"8,00","1.610,00","1.267,00","9,00","0,71","0,75","17,00","0,80",[L/M]A|[L]Z+complete|[L/M]C|[L/M]T|[L/M]V|[L/M]X|[M-REAL]Z|[L/M]AB|[L/M]W|[L/M]AA|[L]AE+complete|[L/M]AD|[L/M]AE|[M-REAL]t30t20\n\n$invisible$|[L]B+complete|[L/M]U|[L/M]D|[M-REAL]B|[L]AF+complete|[L]AD+complete
350,"instance_199",1,Yes,"7,00","1.393,00","840,00","16,00","0,81","0,77","16,00","0,76",[L]H+complete|[L]M+complete|[L/M]A|[M-REAL]C|[L/M]E|[L/M]G|[L]C+complete|[L/M]Q|[L/M]L|[L/M]J|[L/M]K|[L/M]I|[L/M]O|[L/M]R|[M-REAL]t17t5\n\n$invisible$|[M-REAL]M|[M-REAL]H|[L/M]F|[L/M]D|[L/M]B
351,"instance_395",1,Yes,"11,00","1.855,00","1.572,00","15,00","0,64","0,62","14,00","0,60",[M-REAL]A|[L]B+complete|[L]Z+complete|[L/M]C|[L/M]T|[L]AA+complete|[L/M]AD|[M-REAL]V|[L/M]Y|[L/M]W|[M-REAL]Z|[L/M]AB|[L/M]AE|[M-REAL]AA|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[L]A+complete|[L]V+complete|[L/M]D|[M-REAL]B
352,"instance_378",1,Yes,"11,00","1.908,00","1.672,00","15,00","0,64","0,62","14,00","0,60",[L]W+complete|[L/M]A|[M-REAL]C|[M-REAL]T|[L/M]V|[L/M]AD|[L/M]Z|[L/M]Y|[L]U+complete|[L/M]AE|[L]D+complete|[L/M]AB|[L/M]AA|[M-REAL]W|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[M-REAL]D|[L]T+complete|[L/M]B|[L]C+complete
353,"instance_315",1,Yes,"11,00","2.298,00","2.101,00","16,00","0,64","0,62","14,00","0,60",[L/M]A|[L/M]C|[L]AD+complete|[L/M]T|[L/M]Z|[L/M]V|[L/M]Y|[M-REAL]AD|[L/M]AE|[L]B+complete|[L]D+complete|[L]AA+complete|[L]U+complete|[L/M]W|[L/M]AC|[M-REAL]AA|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[M-REAL]D|[M-REAL]B
354,"instance_189",1,Yes,"9,00","1.853,00","1.595,00","0,00","0,71","0,69","14,00","0,67",[L/M]A|[L/M]C|[L/M]T|[L]AE+complete|[L]W+complete|[L]AA+complete|[L/M]V|[L]U+complete|[L/M]X|[L/M]Z|[L/M]AB|[L/M]AD|[M-REAL]AA|[M-REAL]W|[M-REAL]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[L/M]D|[L/M]B
355,"instance_289",1,Yes,"5,00","1.534,00","1.055,00","16,00","0,88","0,84","16,00","0,82",[L/M]A|[L]F+complete|[L/M]C|[L/M]E|[L/M]Q|[L/M]G|[L/M]L|[L/M]K|[L/M]J|[L/M]P|[L/M]R|[L]H+complete|[L/M]M|[L/M]I|[M-REAL]t17t5\n\n$invisible$|[M-REAL]H|[M-REAL]F|[L/M]D|[L/M]B
356,"instance_288",1,Yes,"9,00","1.447,00","1.191,00","16,00","0,71","0,69","14,00","0,67",[M-REAL]A|[L]D+complete|[L/M]C|[L/M]T|[L/M]AD|[L]AA+complete|[L/M]V|[L/M]Z|[L/M]Y|[L]U+complete|[L/M]AE|[L/M]AC|[L/M]W|[M-REAL]t30t20\n\n$invisible$|[M-REAL]AA|[M-REAL]U|[M-REAL]D|[L]A+complete|[L/M]B
357,"instance_287",1,Yes,"9,00","1.822,00","1.537,00","0,00","0,71","0,69","14,00","0,67",[L/M]A|[L/M]C|[L]V+complete|[L/M]T|[M-REAL]V|[L]AA+complete|[L]AE+complete|[L/M]X|[L/M]Z|[L/M]AB|[L/M]AD|[L]U+complete|[L/M]W|[M-REAL]AE|[M-REAL]AA|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[L/M]D|[L/M]B
358,"instance_82",1,Yes,"9,00","1.472,00","1.186,00","0,00","0,71","0,69","14,00","0,67",[L/M]A|[M-REAL]C|[L]B+complete|[L]W+complete|[L/M]T|[L]AB+complete|[L/M]V|[L/M]AD|[L/M]AE|[L/M]Y|[L/M]Z|[M-REAL]AB|[L/M]AA|[M-REAL]W|[M-REAL]t30t20\n\n$invisible$|[L]C+complete|[L/M]U|[L/M]D|[M-REAL]B
359,"instance_61",1,Yes,"9,00","1.224,00","889,00","0,00","0,71","0,69","14,00","0,67",[L]W+complete|[L]T+complete|[L/M]A|[M-REAL]C|[M-REAL]T|[L]U+complete|[L/M]V|[L/M]AD|[L/M]Y|[L/M]Z|[L/M]AB|[L/M]AE|[L]C+complete|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[M-REAL]W|[M-REAL]U|[L/M]D|[L/M]B
360,"instance_152",1,Yes,"9,00","1.564,00","1.207,00","16,00","0,71","0,69","14,00","0,67",[L/M]A|[M-REAL]C|[L]Y+complete|[L/M]T|[L]B+complete|[L/M]AD|[L]C+complete|[L/M]V|[L/M]AE|[M-REAL]Z|[L/M]AB|[M-REAL]X|[L/M]W|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[L/M]D|[M-REAL]B|[L]Z+complete
361,"instance_182",1,Yes,"9,00","1.521,00","1.279,00","0,00","0,71","0,69","14,00","0,67",[L/M]A|[M-REAL]C|[L]D+complete|[L/M]T|[L/M]V|[L/M]AD|[L/M]Y|[L]B+complete|[L/M]AE|[L/M]W|[L/M]Z|[M-REAL]AB|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[M-REAL]D|[M-REAL]B|[L]AC+complete|[L]C+complete
362,"instance_377",1,Yes,"9,00","1.576,00","1.244,00","0,00","0,71","0,69","14,00","0,67",[L/M]A|[M-REAL]C|[L]Z+complete|[L/M]T|[L/M]AD|[L/M]V|[L]C+complete|[L/M]Y|[L/M]W|[M-REAL]Z|[L]B+complete|[L/M]AB|[L/M]AA|[M-REAL]AE|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[L/M]D|[M-REAL]B|[L]AE+complete
363,"instance_9",1,Yes,"5,00","1.081,00","637,00","16,00","0,88","0,84","16,00","0,82",[M-REAL]A|[L]H+complete|[L/M]C|[L/M]E|[L/M]G|[L/M]L|[L/M]Q|[L/M]K|[L/M]J|[L/M]R|[L/M]P|[L/M]I|[L/M]M|[M-REAL]t17t5\n\n$invisible$|[M-REAL]H|[L]A+complete|[L/M]F|[L/M]D|[L/M]B
364,"instance_24",1,Yes,"5,00","1.292,00","796,00","16,00","0,88","0,84","16,00","0,82",[L/M]A|[L/M]C|[L/M]E|[L/M]L|[L/M]Q|[L]F+complete|[L/M]P|[M-REAL]G|[L/M]K|[L/M]M|[L/M]I|[L/M]J|[L]G+complete|[L/M]R|[L/M]H|[M-REAL]t17t5\n\n$invisible$|[M-REAL]F|[L/M]D|[L/M]B
365,"instance_141",1,Yes,"3,00","472,00","253,00","0,00","0,94","0,91","17,00","0,89",[L/M]A|[L/M]C|[L/M]T|[L]W+complete|[L/M]V|[L/M]Y|[L/M]Z|[L/M]AD|[L/M]AE|[L/M]AB|[L/M]AA|[L/M]AF|[L/M]AD|[L/M]AE|[M-REAL]W|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[L/M]D|[L/M]B
366,"instance_28",1,Yes,"9,00","1.486,00","1.218,00","0,00","0,71","0,69","14,00","0,67",[L/M]A|[M-REAL]C|[L/M]T|[L]AE+complete|[L]AC+complete|[L/M]AD|[L/M]V|[L/M]X|[L/M]Z|[M-REAL]AB|[L]C+complete|[L]U+complete|[L/M]AA|[L/M]W|[M-REAL]AE|[M-REAL]t30t20\n\n$invisible$|[M-REAL]U|[L/M]D|[L/M]B
367,"instance_27",1,Yes,"5,00","763,00","369,00","0,00","0,88","0,84","16,00","0,82",[M-REAL]A|[L]I+complete|[L/M]C|[L/M]E|[L/M]Q|[L/M]G|[L/M]L|[L]A+complete|[L/M]O|[L/M]K|[L/M]R|[L/M]J|[M-REAL]I|[L/M]H|[L/M]M|[M-REAL]t17t5\n\n$invisible$|[L/M]F|[L/M]D|[L/M]B
368,"instance_145",1,Yes,"9,00","1.371,00","1.056,00","16,00","0,71","0,69","14,00","0,67",[M-REAL]A|[L/M]C|[L]AD+complete|[L/M]T|[L]A+complete|[L/M]V|[M-REAL]AD|[L]D+complete|[L/M]AE|[L/M]Y|[L/M]W|[M-REAL]Z|[L/M]AC|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[M-REAL]D|[L]Z+complete|[L/M]B
369,"instance_37",1,Yes,"9,00","1.126,00","869,00","0,00","0,71","0,69","14,00","0,67",[M-REAL]A|[M-REAL]C|[L]W+complete|[L]U+complete|[L/M]T|[L/M]AD|[L/M]Z|[L/M]V|[L/M]Y|[L/M]AC|[L/M]AE|[L]A+complete|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[M-REAL]W|[M-REAL]U|[L/M]D|[L]C+complete|[L/M]B
370,"instance_245",1,Yes,"9,00","1.339,00","977,00","16,00","0,71","0,69","14,00","0,67",[L]W+complete|[L/M]A|[M-REAL]C|[L]AC+complete|[L]AD+complete|[L/M]T|[L/M]V|[L/M]Z|[L]C+complete|[L/M]X|[M-REAL]AD|[L/M]AE|[M-REAL]AB|[L/M]AA|[M-REAL]t30t20\n\n$invisible$|[M-REAL]W|[L/M]U|[L/M]D|[L/M]B
371,"instance_266",1,Yes,"5,00","1.301,00","816,00","0,00","0,88","0,84","16,00","0,82",[L/M]A|[L]F+complete|[L/M]C|[L/M]E|[L/M]Q|[L/M]G|[L/M]I|[L/M]K|[L/M]J|[M-REAL]L|[L/M]P|[L/M]M|[L]L+complete|[L/M]R|[L/M]H|[M-REAL]t17t5\n\n$invisible$|[M-REAL]F|[L/M]D|[L/M]B
372,"instance_366",1,Yes,"9,00","1.431,00","1.156,00","0,00","0,71","0,69","14,00","0,67",[M-REAL]A|[L]D+complete|[L/M]C|[L/M]T|[M-REAL]Z|[L/M]AB|[L/M]AA|[L/M]AD|[L/M]V|[L]B+complete|[L]Z+complete|[L/M]X|[L/M]AE|[L/M]W|[M-REAL]t30t20\n\n$invisible$|[L/M]U|[M-REAL]D|[M-REAL]B|[L]A+complete
373,"instance_307",1,Yes,"9,00","1.533,00","1.217,00","16,00","0,71","0,69","14,00","0,67",[L/M]A|[M-REAL]C|[L]AD+complete|[L/M]T|[L/M]V|[L/M]Z|[M-REAL]AD|[L]D+complete|[L]C+complete|[L/M]AE|[L/M]Y|[L]AA+complete|[L/M]W|[L/M]AB|[M-REAL]t30t20\n\n$invisible$|[M-REAL]AA|[L/M]U|[M-REAL]D|[L/M]B
